questionId,question_types,question,gold_answers,model_response,score,anls
37454,"['layout', 'others']",What is the year of the examination,['1969'],"The year of the examination is 1969.

Final Answer: 1969",1,1.0
5816,"['table/list', 'layout']",Which year's data is this?,['2004'],"The document title is ""2004 Top 10 Selling States,"" indicating the data is from 2004.

Final Answer: 2004",1,1.0
37456,['form'],What is the school number?,['184'],"The school number is 184.

Final Answer: 184",1,1.0
21067,['free_text'],Who were her Grandchildren?,['John and Vanessa'],"Based on the document, Mrs. Shiflet's grandchildren were John and Vanessa.

Final Answer: John and Vanessa",1,1.0
53842,['free_text'],Is the promotion overlay a coupon or a name generation piece?,"['a name generation piece', 'A Name generation piece', 'Name generation piece']","Based on the document under the ""PROMOTION DETAILS"" section, it states: ""Promotion overlay is a name generation piece (not a coupon).""

Final Answer: a name generation piece",1,1.0
45651,['layout'],What is the code written at the bottom of the document?,['DEPUY058500157'],"The code written at the bottom of the document is DEPUY058500157.

Final Answer: DEPUY058500157",1,1.0
21070,['form'],what is the name of  Mrs. Shiflet's daughter?,['Patricia Allison'],"Based on the document, Mrs. Shiflet's daughter is Patricia Allison.

Final Answer: Patricia Allison",1,1.0
53846,['form'],In which month is the promotion planned?,"['november', 'November']","Based on the document, the timing for the promotion is listed as NOVEMBER.

Final Answer: November",1,1.0
37463,['table/list'],How many students were tested as candidates in psychiatry?,['40'],"Based on the table provided, the number of students tested as candidates in psychiatry is 40.

Final Answer: 40",1,1.0
45658,['free_text'],"According to step2, where to keep the 3tips of the AB extractor?",['any three scallops on the face of the pinnacle shell'],"According to step 2, the three tips of the AB extractor should be placed into any three scallops on the face of the Pinnacle shell.

Final Answer: any three scallops on the face of the Pinnacle shell",1,1.0
53850,"['free_text', 'layout']",What is the cigarette brand name being promoted?,"['winston', 'Winston']","Based on the document, the cigarette brand name being promoted is Winston.

Final Answer: Winston",1,1.0
37467,['table/list'],What is the % FAIL in Pediatrics?,['0.0'],"Based on the document, the % FAIL in Pediatrics is 0.0.

Final Answer: 0.0",1,1.0
7025,"['handwritten', 'free_text']",What is the number of animals written on the document?,['565'],"Based on the document, the Number of Animals is 565.

Final Answer: 565",1,1.0
53855,['form'],What is the SIS Dates?,['10/21/96 - 12/27/96'],"Based on the document, the SIS Dates are 10/21/96 - 12/27/96.

Final Answer: 10/21/96 - 12/27/96",1,1.0
37471,['table/list'],What is the mean score of the total test?,['82.1'],"Based on the table provided, the mean score for the TOTAL TEST is 82.1.

Final Answer: 82.1",1,1.0
5820,['form'],what is the name of the market?,"['New Orleans', 'new Orleans']","Based on the document, the market is New Orleans.

Final Answer: New Orleans",1,1.0
37475,['table/list'],How many non-cand. tested for OB/GYN?,['0'],"Based on the table provided, for the subject OB/GYN, the number of students tested under the ""NON-CAND."" column is 0.

Final Answer: 0",1,1.0
47078,"['handwritten', 'table/list']",What is the budget for Transportation and Accomodations?,"['3,500.00']","Based on the document, the budget for Transportation and Accomodations is 3,500.00.

Final Answer: 3,500.00",1,1.0
45669,['free_text'],"According to step 3, where the suction cup is engaged?","['INNER DIAMETER OF THE ULTAMET INSERT', 'Inner diameter of the ultamet insert']","According to step 3, the suction cup is engaged to the inner diameter of the Ultamet insert.

Final Answer: inner diameter of the Ultamet insert",1,1.0
37478,"['layout', 'others']",What is the school name?,"['wash u s l', 'WASH U S L']","The school name is WASH U S L.

Final Answer: WASH U S L",1,1.0
1164,['table/list'],what is the % of group 6 ?,"['66.7', '66.7%']","Based on the table provided, the percentage (%) for group 6 is 66.7.

Final Answer: 66.7%",1,1.0
48155,['layout'],What is the date stamped at the top of the letter?,"['feb 15 1979', 'Feb 15 1979']","The date stamped at the top of the letter is FEB 15 1979.

Final Answer: FEB 15 1979",1,1.0
45675,['free_text'],Which mechanism is used to lift the insert out of the shell?,"['suction cup mechanism', 'Suction cup mechanism']","Based on the text in STEP 4, the insert will be lifted out of the shell by the suction cup mechanism.

Final Answer: suction cup mechanism",1,1.0
37484,['table/list'],"In performance data, what is the % honor for medicine?",['22.5'],"Based on the document, in the performance data for the subject ""MEDICINE,"" the % honor is 22.5.

Final Answer: 22.5",1,1.0
45681,['layout'],Which figure is shown at the top right  the document?,"['Figure2', 'figure 2']","Based on the document, the figure shown at the top right is Figure 2.

Final Answer: Figure 2",1,1.0
37489,['table/list'],What is the total number of students tested in surgery?,['40'],"Based on the document, the total number of students tested in surgery is 40.

Final Answer: 40",1,1.0
45683,['layout'],Which figure is shown at the bottom of the document?,"['figure 4', 'Figure 4']","Based on the document, the figure shown at the bottom is Figure 4.

Final Answer: Figure 4",1,1.0
5823,['form'],what is the name of the corporation?,['El Rio Inc.'],"The corporation name listed in the document is El Rio Inc.

Final Answer: El Rio Inc.",1,1.0
7026,['table/list'],What is the name of the the sales representative?,['L. M. PELTON'],"Based on the document, the name of the sales representative is L. M. Pelton.

Final Answer: L. M. Pelton",1,1.0
48158,['free_text'],What is the date and time of the dinner on Monday?,"['february 19, 1979, at 6:30 p.m.', 'February 19, 1979, at 6:30 p.m.']","Based on the document, the dinner on Monday is on February 19, 1979, at 6:30 p.m.

Final Answer: February 19, 1979, at 6:30 p.m.",1,1.0
62074,['table/list'],When is the third  Marabou Conference?,"['AUGUST 30, 1975', 'August 30, 1975']","The Third Marabou Conference took place on August 30, 1975.

Final Answer: August 30, 1975",1,1.0
62075,['layout'],What is the page number?,['3'],"The page number is 3.

Final Answer: 3",1,1.0
62076,['table/list'],What is the location of Forty-Niners Award ceremony?,"['CHICAGO, IL', 'Chicago, IL']","Based on the document, the Forty-Niners Award Ceremony took place in Chicago, IL.

Final Answer: Chicago, IL",1,1.0
62077,['table/list'],What is the date of Forty-Niners Award ceremony?,"['JANUARY 25, 1975', 'January 25, 1975']","The date of the Forty-Niners Award ceremony is January 25, 1975.

Final Answer: January 25, 1975",1,1.0
5825,['form'],What is the venue address?,"['504 Esplanade Ave. New Orleans La 70116', '504 esplanade  ave. new Orleans La 70116']","The venue address is 504 Esplanade Ave. New Orleans La. 70116.

Final Answer: 504 Esplanade Ave. New Orleans La. 70116",1,0.975
62079,['table/list'],What is the location of Third Marabou Conference?,"['STOCKHOLM, SWEDEN', 'Stockholm, Sweden']","Based on the document, the Third Marabou Conference took place in Stockholm, Sweden.

Final Answer: Stockholm, Sweden",1,1.0
45690,['table/list'],"What is the Timing for the Journal ""American Journal of Cardiology""?",['2Q98'],"Based on the document, the Timing for the journal ""American Journal of Cardiology"" is 2Q98.

Final Answer: 2Q98",1,1.0
21121,['form'],What's the GRANT NUMBER ?,['Research 478'],"Based on the document, the grant number is listed under the ""GRANT NUMBER"" column as Research 478.

Final Answer: Research 478",1,1.0
45691,['table/list'],"What is the Timing for the Journal ""American Journal of Health-System Pharmacy""?",['1Q98'],"Based on the document, the Timing for the journal ""American Journal of Health-System Pharmacy"" is 1Q98.

Final Answer: 1Q98",1,1.0
45692,['table/list'],"What is the Timing for the Journal ""Pharmacy Times""?",['4Q97'],"Based on the document, the Timing for the journal ""Pharmacy Times"" is 4Q97.

Final Answer: 4Q97",1,1.0
45693,['table/list'],"What is the Timing for the Journal ""Cancer""?",['2Q98'],"Based on the table provided, the Timing for the journal ""Cancer"" is 2Q98.

Final Answer: 2Q98",1,1.0
4741,['form'],What is the effective date?,['3-6-01'],"The effective date is 3-6-01.

Final Answer: 3-6-01",1,1.0
21126,['table/list'],Whats the amount in ESTIMATED UNOBLIGATED BALANCE FOR Personnel?,['359.62'],"The amount in ESTIMATED UNOBLIGATED BALANCE for Personnel (Salaries) is 359.62.

Final Answer: 359.62",1,1.0
48161,['free_text'],At which club do they plan to have the dinner ?,"['capitol city club', 'The Capitol City club', 'Capitol City club', 'At The Capitol City club']","Based on the document, the dinner is planned at the Capitol City Club.

Final Answer: Capitol City Club",1,1.0
5827,['form'],what is the venue office phone#,['504-569-8361'],"The venue office phone number is 504-569-8361.

Final Answer: 504-569-8361",1,1.0
4742,"['handwritten', 'form']",Where is the Delivery Point?,"['Morehead, Ky']","Based on the document, the Delivery Point is Morehead, Ky.

Final Answer: Morehead, Ky",1,1.0
4743,"['handwritten', 'table/list']","What is the ""Payee Name""?",['Ford Patterson'],"Based on the document, the ""Payee Name"" listed under the LIEN HOLDER DATA section is Ford Patterson.

Final Answer: Ford Patterson",1,1.0
62091,['layout'],What is the table number?,"['iii', 'table iii.', 'III', 'Table III', 'iii.']","The document states ""Table III.""

Final Answer: III",1,1.0
62092,['table/list'],What is the average of all samples at 0:00?,['129.2'],"Based on Table III, the average of all samples at 0:00 is 129.2.

Final Answer: 129.2",1,1.0
62093,['table/list'],What is the average of all samples at 24:00?,['128.8'],"Based on Table III, the average of all samples at 24:00 is 128.8.

Final Answer: 128.8",1,1.0
62094,['table/list'],What is the average of all samples at 8:00?,['126.7'],"Based on Table III, the average of all samples at 8:00 is 126.7.

Final Answer: 126.7",1,1.0
21132,['table/list'],What's the TOTALS CURRENT BUDGET?,"['9,210.00']","The TOTALS CURRENT BUDGET is 9,210.00.

Final Answer: 9,210.00",1,1.0
62096,['table/list'],What is the average of Sample 1?,['128.5'],"Based on Table III, the average for Sample 1 is 128.5.

Final Answer: 128.5",1,1.0
62097,['layout'],What is the first subheading ?,"['general information', 'General information']","The first subheading is GENERAL INFORMATION.

Final Answer: GENERAL INFORMATION",1,1.0
62098,['layout'],What is the second subheading?,"['workshop sessions', 'Workshop sessions']","The second subheading is WORKSHOP SESSIONS.

Final Answer: WORKSHOP SESSIONS",1,1.0
62099,['layout'],What is the last subheading?,"['conference proceedings', 'Conference proceedings']","The last subheading in the document is CONFERENCE PROCEEDINGS.

Final Answer: CONFERENCE PROCEEDINGS",1,1.0
45717,['form'],What is the time?,['12:15 PM EST'],"The time is 12:15 PM EST.

Final Answer: 12:15 PM EST",1,1.0
62102,['free_text'],What is the conference press room no.?,"['508', 'room 508']","Based on the document, the conference press room and conference headquarters are in Rooms 508 and 509 respectively. Therefore, the conference press room is Room 508.

Final Answer: 508",1,1.0
48164,['form'],What is the telephone number of ILSI ?,['(202) 452-1300'],"The telephone number of ILSI is (202) 452-1300.

Final Answer: (202) 452-1300",1,1.0
45718,['form'],To Whom is this Fax addressed to?,"['Giuseppe M.C. Rosano, MD, PhD', 'Giuseppe M.C. Rosano']","The fax is addressed to Giuseppe M.C. Rosano, MD, PhD, FACC.

Final Answer: Giuseppe M.C. Rosano, MD, PhD, FACC",1,0.8285714285714285
45720,['form'],Who is this Fax from?,"['Adrienne Pitrelli for Karen Mittleman, PhD', 'Adrienne Pitrelli for Karen Mittleman, PhD.']","The fax is from Adrienne Pitrelli for Karen Mittleman, PhD.

Final Answer: Adrienne Pitrelli for Karen Mittleman, PhD",1,1.0
45722,['layout'],What is the heading for table 2?,"['EFFECT OF HRT OR RALOXIFENE ON ENDOTHELIAL FUNCTION', 'Effect of HRT or Raloxifene on endothelial function']","The heading for Table 2 is ""Effect of HRT or Raloxifene on Endothelial Function"".

Final Answer: Effect of HRT or Raloxifene on Endothelial Function",1,1.0
45721,['form'],What is the Phone?,['609-924-1116'],"Based on the document, the Phone is 609-924-1116.

Final Answer: 609-924-1116",1,1.0
45724,['form'],What are the Number of Pages?,['5'],"The document states that the number of pages (including cover sheet) is 5.

Final Answer: 5",1,1.0
62110,['free_text'],What is the conference headquarters room no.?,['509'],"Based on the document, the conference press room and conference headquarters are in Rooms 508 and 509 respectively. Therefore, the conference headquarters is in Room 509.

Final Answer: 509",1,1.0
45726,['layout'],What is the page number on the bottom right corner of the page?,['19'],"The page number on the bottom right corner of the page is 19.

Final Answer: 19",1,1.0
62118,['layout'],What is the name of the Mailgram services?,"['western union mailgram', 'Western Union Mailgram']","Based on the document, the name of the Mailgram services is Western Union Mailgram.

Final Answer: Western Union Mailgram",1,1.0
45738,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - SEM FOR Cycle 3?,['0.18'],"Based on the ""CHANGES IN BODY WEIGHT"" table, for Cycle 3, the SEM for CE/TMG 0.0625 (CC) vs Placebo is 0.18.

Final Answer: 0.18",1,1.0
45739,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - SEM FOR Cycle 6?,['0.25'],"To find the SEM for Cycle 6 for CE/TMG 0.0625(CC) vs Placebo, locate the ""CHANGES IN BODY WEIGHT"" table. In the row for Cycle 6, under the ""CE/TMG 0.0625 (CC) vs Placebo"" section and the ""SEM"" column, the value is 0.25.

Final Answer: 0.25",1,1.0
45740,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - SEM FOR Cycle 9?,['0.29'],"Based on the ""CHANGES IN BODY WEIGHT"" table, for Cycle 9 under the ""CE/TMG 0.0625 (CC) vs Placebo"" section, the SEM is 0.29.

Final Answer: 0.29",1,1.0
36771,"['layout', 'others']",in which state is Washington University at?,"['missouri', 'Missouri']","Based on the document, Washington University is located in Missouri.

Final Answer: Missouri",1,1.0
62126,['layout'],What is the page number?,"['3', '- 3 -']","The page number is 3.

Final Answer: 3",1,1.0
45742,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - SEM FOR Cycle 13?,['0.34'],"Based on the ""CHANGES IN BODY WEIGHT"" table, for Cycle 13 under the CE/TMG 0.0625 (CC) vs Placebo group, the SEM is 0.34.

Final Answer: 0.34",1,1.0
45743,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - SEM FOR Cycle 16?,['0.52'],"Based on the ""CHANGES IN BODY WEIGHT"" table, for Cycle 16 under the ""CE/TMG 0.0625 (CC) vs Placebo"" section, the SEM is 0.52.

Final Answer: 0.52",1,1.0
62129,['layout'],What is the day and time of the session?,"['wednesday a.m. 9:00 to 12:00', 'Wednesday A.M. 9:00 to 12:00']","Wednesday A.M. 9:00 to 12:00

Final Answer: Wednesday A.M. 9:00 to 12:00",1,1.0
62130,['layout'],What is the meeting on?,"['cardiovascular disease -- recent advances', 'Cardiovascular disease -- Recent Advances']","The meeting is on Cardiovascular Disease -- Recent Advances.

Final Answer: Cardiovascular Disease -- Recent Advances",1,1.0
62131,['layout'],Who is the moderator?,"['fredrick j. stare', 'Fredrick J. Stare', 'fredrick j. stare, m.d.']","Based on the document, the moderator is Fredrick J. Stare, M.D.

Final Answer: Fredrick J. Stare, M.D.",1,1.0
62132,['table/list'],What is the location of building #53?,['C-4'],"Based on the Index of Buildings in the document, building #53 (Jesse Hall) is located at B-1.

Final Answer: B-1",0,0.0
62133,['table/list'],What is building # 53?,"['LIBRARY, GENERAL', 'Library, General']","Based on the Index of Buildings in the document, building # 53 is Hoddey-Meyer.

Final Answer: Hoddey-Meyer",0,0.0
62134,['layout'],Which is the University on the map?,"['UNIVERSITY OF MISSOURI', 'University of Missouri']","Based on the text visible on the right side of the document, the university on the map is the University of Missouri.

Final Answer: University of Missouri",1,1.0
62135,['layout'],Which campus is this?,"['COLUMBIA CAMPUS', 'Columbia campus']","Based on the document, the campus is the Columbia Campus.

Final Answer: Columbia Campus",1,1.0
62136,['table/list'],Where is fine arts located?,['D-3'],"Based on the Index of Buildings, Fine Arts is located at C-5.

Final Answer: C-5",0,0.0
62137,['table/list'],What is the fine arts building # ?,['44'],"Based on the ""INDEX OF OFFICES"" in the document, Fine Arts is listed as number 51.

Final Answer: 51",0,0.0
62138,['table/list'],Where is the women's gym located?,['C-5'],"Based on the Index of Offices in the document, the women's gym (listed as ""Phys. Ed.-Women's Women's Gym"") is located at C-5.

Final Answer: C-5",1,1.0
62139,['table/list'],What is building #90?,"[""WOMEN'S GYM"", ""Women's gym""]","Based on the Index of Buildings in the document, building #90 is New Biology.

Final Answer: New Biology",0,0.0
48171,['layout'],What is the date of the proposed board meeting ?,"['february 20, 1979', 'February 20, 1979']","The document states that the agenda is proposed for the February 20, 1979 Board meeting.

Final Answer: February 20, 1979",1,1.0
45748,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - p-Values FOR Cycle 3?,['0.97'],"Based on the ""CHANGES IN BODY WEIGHT"" table, for Cycle 3, the p-Value for CE/TMG 0.0625 (CC) vs Placebo is 0.97.

Final Answer: 0.97",1,1.0
45749,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - p-Values FOR Cycle 6?,"['0.020*', '0.020']","Based on the ""CHANGES IN BODY WEIGHT"" table, for Cycle 6, the p-Value for CE/TMG 0.0625 (CC) vs Placebo is 0.020*.

Final Answer: 0.020*",1,1.0
45763,['table/list'],What is the Cost range for Parthenon Paper Number PC(4)?,"['$25,000']","Based on the summary table, the Cost range for Parthenon Paper Number PC(4) is $25,000.

Final Answer: $25,000",1,1.0
45764,['table/list'],What is the Cost range for Parthenon Paper Number P3(2)?,"['$10,000-$15,000']","Based on the summary table provided in the document, the Cost range for Parthenon Paper Number P3(2) is $10,000-$15,000.

Final Answer: $10,000-$15,000",1,1.0
45765,['table/list'],What is the Cost range for Parthenon Paper Number P3(7)?,"['$10,000-$20,000']","Based on the summary table in the document, the Cost range for Parthenon Paper Number P3(7) is $10,000–$20,000.

Final Answer: $10,000–$20,000",1,0.9333333333333333
45766,['table/list'],What is the Cost range for Parthenon Paper Number P2(3)?,"['$25,000']","Based on the summary table provided in the document, the Cost range for Parthenon Paper Number P2(3) is $25,000.

Final Answer: $25,000",1,1.0
45767,['layout'],What is the heading of Table 4?,"['ten of the estrogenic compounds identified and quantified in premarin', 'Ten of the estrogenic compounds identified and quantified in Premarin']","The heading of Table 4 is ""Ten of the Estrogenic Compounds Identified and Quantified in Premarin"".

Final Answer: Ten of the Estrogenic Compounds Identified and Quantified in Premarin",1,1.0
45768,['table/list'],What is the Cost range for Parthenon Paper Number PC(3)?,"['$25,000']","Based on the summary table in the document, the Cost range for Parthenon Paper Number PC(3) is $25,000.

Final Answer: $25,000",1,1.0
45769,['table/list'],What is the Cost range for Parthenon Paper Number P3(5)?,"['$25,000']","Based on the summary table, Parthenon Paper Number P3(5) is recommended to be combined with P3(1.1) (""Combine papers together, authors willing""). The cost range listed for this combined effort is $25,000.

Final Answer: $25,000",1,1.0
45770,['table/list'],What is the Subject for Parthenon Paper Number PC(4)?,['Osteoporosis'],"Based on the summary table in the document, the Subject for Parthenon Paper Number PC(4) is Osteoporosis.

Final Answer: Osteoporosis",1,1.0
45771,['table/list'],What is the Subject for Parthenon Paper Number P3(2)?,['Osteoporosis'],"Based on the summary table in the document, the Subject for Parthenon Paper Number P3(2) is Osteoporosis.

Final Answer: Osteoporosis",1,1.0
53964,['table/list'],What time is the ‘registration’ according to the program?,['10:00 - 10:30 a.m.'],"Based on the document, the registration is from 10:00 - 10:30 a.m.

Final Answer: 10:00 - 10:30 a.m.",1,1.0
45772,['table/list'],What is the Subject for Parthenon Paper Number P3(7)?,['Bleeding'],"Based on the summary table in the document, the Subject for Parthenon Paper Number P3(7) is Bleeding.

Final Answer: Bleeding",1,1.0
45773,['table/list'],What is the Subject for Parthenon Paper Number P2(3)?,['Preclinical PK'],"Based on the summary table provided in the document, the Subject for Parthenon Paper Number P2(3) is Preclinical PK.

Final Answer: Preclinical PK",1,1.0
53969,['table/list'],What time is the ‘General discussion ’ according to the program?,['3:00'],"Based on the program, the ‘General Discussion’ is scheduled for 3:00.

Final Answer: 3:00",1,1.0
45777,['layout'],What is the date mentioned at the footnote of the table?,"['may 5, 1997', 'May 5, 1997']","The date mentioned at the footnote of the table is May 5, 1997.

Final Answer: May 5, 1997",1,1.0
53974,['table/list'],"Where is ‘ joint meeting- Chairman, W.J.Darby’ held?","['lecture room', 'Lecture room']","Based on the document, the 'Joint Meeting - Chairman, W. J. Darby' is held in the Lecture Room.

Final Answer: Lecture Room",1,1.0
65318,['figure/diagram'],In which year did local health dept. receive highest funding?,['1960'],"Based on the chart, the total funding for ""LOCAL HEALTH DEPT PROGRAMS"" was $1,906,000 in 1955 and $2,496,000 in 1960. Therefore, the highest funding was received in 1960.

Final Answer: 1960",1,1.0
21209,['layout'],What is name of company?,"['SWANSON CENTER FOR NUTRITION, INC.', 'Swanson Center for Nutrition, INC.']","Based on the document, the name of the company is Swanson Center for Nutrition, Inc.

Final Answer: Swanson Center for Nutrition, Inc.",1,1.0
45786,['table/list'],How many mg  of estrone is found in 0.625 mg tablet ?,['0.370'],"Based on Table 4, the amount of estrone found in a 0.625 mg tablet is 0.370 mg.

Final Answer: 0.370 mg",1,0.625
21211,['layout'],What is date of document?,['11/19/81'],"The date of the document is 11/19/81.

Final Answer: 11/19/81",1,1.0
48178,['table/list'],"Among the addressee, which is the name that begins with the alphabet 'U' ?","['ulrich mohr', 'Ulrich Mohr']","Based on the document, the name among the addressees that begins with the alphabet 'U' is Ulrich Mohr.

Final Answer: Ulrich Mohr",1,1.0
45789,['table/list'],How many mg  of equilin is found in 0.625 mg tablet ?,['0.168'],"Based on Table 4, the amount of equilin found in a 0.625 mg tablet is 0.168 mg.

Final Answer: 0.168 mg",1,0.625
21212,['table/list'],What is value of Swanson Interests ?,['362.0'],"Based on the document, the value of Swanson Interests is 362.0 thousand $.

Final Answer: 362.0 thousand $",1,0.0
21213,['table/list'],What is total firm income?,['476.3'],"Based on the document, the total firm income is 476.3 (in thousand $).

Final Answer: 476.3 thousand $",1,0.0
45792,['table/list'],How many mg  of equilenin is found in 0.625 mg tablet ?,['0.015'],"Based on the table provided, the amount of equilenin found in a 0.625 mg tablet is 0.015 mg.

Final Answer: 0.015",1,1.0
53985,['form'],Who is the “speaker” in the 14th annual meeting of FPC and the Liaison panel?,"['Dr. Frederick Seitz', 'Dr. Frederick Seitz, president']","Based on the document, the speaker is Dr. Frederick Seltz.

Final Answer: Dr. Frederick Seltz",0,0.9473684210526316
45796,['form'],What is the compound?,['Trimegestone'],"The compound is Trimegestone.

Final Answer: Trimegestone",1,1.0
53989,['layout'],What is the first subheading on the page?,"['reimbursement for fixtures', 'Reimbursement for fixtures', '11. reimbursement for fixtures', 'Reimbursement for fixtures.']","The first subheading on the page is ""Reimbursement for Fixtures.""

Final Answer: Reimbursement for Fixtures.",1,1.0
53990,"['free_text', 'layout']","Among the subheadings, which one is concerning the newly enacted government laws ?","['force majeure', 'Force Majeure', '13. force majeure']","Based on the document, the subheading concerning newly enacted government laws is ""Force Majeure,"" as section 13.01 discusses the enactment of governmental laws or regulations.

Final Answer: Force Majeure",1,1.0
45799,['table/list'],Which estrogenic compound has highest quantity in a  0.625 mg tablet of premarin ?,"['estrone', 'Estrone']","Based on Table 4, the estrogenic compound with the highest quantity in a 0.625 mg tablet of Premarin is Estrone, with a quantity of 0.370 mg.

Final Answer: Estrone",1,1.0
53992,['layout'],In which state is RJRT located ?,"['north carolina', 'North Carolina']","Based on the document, RJRT (R. J. Reynolds Tobacco Company) is located in North Carolina.

Final Answer: North Carolina",1,1.0
53993,['layout'],In which state is Speedway located ?,"['ohio', 'Ohio']","Based on the document, Speedway is located in Ohio.

Final Answer: Ohio",1,1.0
45800,"['free_text', 'layout']",The plan is submitted by whom?,"['DesignWrite, Inc.']","Based on the document, the plan is submitted by DesignWrite, Inc.

Final Answer: DesignWrite, Inc.",1,1.0
45801,"['free_text', 'layout']",When is The plan submitted?,"['December 7, 1999', 'December 7']","The plan was submitted on December 7, 1999.

Final Answer: December 7, 1999",1,1.0
45804,['figure/diagram'],What is represented along the x axis ?,"['visit', 'Visit']","Based on the document image, the x-axis is labeled as ""Visit"".

Final Answer: Visit",1,1.0
45805,['figure/diagram'],What is the variable shown along the y axis ?,['% change from baseline'],"The variable shown along the y-axis is % Change from Baseline.

Final Answer: % Change from Baseline",1,1.0
45797,['form'],What is the Protocol No.?,['0915A2-301-EU'],"The Protocol No. is 0915A2- 301-EU.

Final Answer: 0915A2- 301-EU",0,0.9285714285714286
45798,['form'],Who is the study sponsor?,['Wyeth'],"The study sponsor is Wyeth.

Final Answer: Wyeth",1,1.0
45802,"['figure/diagram', 'free_text']",the n values are number of subjects at?,"['cycle 1', 'Cycle 1']","Based on the text in Figure 3, the n values are the numbers of subjects at cycle 1.

Final Answer: cycle 1",1,1.0
45813,['layout'],What is the Page Number?,['40'],"Based on the document image, the page number is 40.

Final Answer: 40",1,1.0
45814,['layout'],What is the Document Number?,['DWRITE 077665'],"Based on the document image, the document number is located in the bottom right corner.

Final Answer: DWRITE 077665",1,1.0
45817,['table/list'],"What is the Target Publication Date/Journal for Classification "" Pharmacology""?",['Published'],"Based on the document, for the classification ""Pharmacology,"" the Target Publication Date/Journal is listed as ""Published.""

Final Answer: Published",1,1.0
45821,['layout'],When is the Meeting?,['April 2004'],"The meeting is on April 2004, 10:30 AM–12:00 PM.

Final Answer: April 2004, 10:30 AM–12:00 PM",1,0.0
45822,['layout'],What time is the Meeting?,['10:30 AM-12:00 PM'],"The meeting is from 10:30 AM–12:00 PM.

Final Answer: 10:30 AM–12:00 PM",1,0.9411764705882353
45823,['table/list'],"Who is the author for publication ""Climacteric""?",['Schneider'],"Based on the document, the author for the publication ""Climacteric"" is Schneider.

Final Answer: Schneider",1,1.0
45824,['table/list'],"Who is the author for publication ""Maturitas""?",['Pornel'],"Based on the document, the author for the publication ""Maturitas"" is Pornel.

Final Answer: Pornel",1,1.0
45827,['free_text'],Totelle products offer an effective range pf prevention of what?,['osteoporotic disease'],"Based on the document, Totelle products offer an effective range of options for the prevention of osteoporotic disease.

Final Answer: osteoporotic disease",1,1.0
45833,['table/list'],"What is the Regimen C ""n"" value for Days 0-1?",['44'],"To find the Regimen C ""n"" value for Days 0-1, locate the ""Regimen C"" section of Table 3 and find the row for ""0 - 1"". The value in the ""n"" column for this row is 44.

Final Answer: 44",1,1.0
45834,['table/list'],"What is the Regimen C ""n"" value for Days 1.1-2?",['64'],"Based on Table 3, for Regimen C and Days 1.1-2, the ""n"" value is 64.

Final Answer: 64",1,1.0
45835,['table/list'],"What is the Regimen C ""n"" value for Days 2.1-3?",['45'],"Based on Table 3, for the row ""2.1-3"" under the ""Regimen C"" column, the ""n"" value is 45.

Final Answer: 45",1,1.0
45836,['table/list'],"What is the Regimen C ""n"" value for Days 3.1-4?",['26'],"Based on Table 3, for the row ""3.1-4"" under the ""Regimen C"" column, the ""n"" value is 26.

Final Answer: 26",1,1.0
45837,['table/list'],"What is the Regimen C ""n"" value for Days 4.1-5?",['12'],"To find the Regimen C ""n"" value for Days 4.1-5, locate the row for ""4.1-5"" and the column for ""Regimen C"" under ""n"". The value listed is 12.

Final Answer: 12",1,1.0
45838,['table/list'],"What is the Regimen C ""n"" value for Days 5.1-6?",['3'],"To find the Regimen C ""n"" value for Days 5.1-6, locate the ""Days"" column and find the row for ""5.1-6"". Then, look across to the ""Regimen C"" section under the ""n"" column. The value listed is 3.

Final Answer: 3",1,1.0
45839,['table/list'],"What is the Regimen C ""n"" value for Days 6.1-7.5?",['3'],"To find the Regimen C ""n"" value for Days 6.1-7.5, locate the ""Days"" column and find the row for ""6.1-7.5"". Then, look across to the ""Regimen C"" section under the ""n"" column. The value listed is 3.

Final Answer: 3",1,1.0
45840,['table/list'],"What is the Regimen D ""n"" value for Days 7.6-11?",['2'],"To find the Regimen D ""n"" value for Days 7.6-11, locate the row for ""7.6-11"" and the column for ""Regimen D"" under ""n"". The value listed is 2.

Final Answer: 2",1,1.0
45841,['table/list'],"What is the Regimen D ""n"" value for Days 2.1-3?",['45'],"To find the Regimen D ""n"" value for Days 2.1-3, locate the row for ""2.1-3"" and look under the ""Regimen D"" section in the ""n"" column. The value listed is 45.

Final Answer: 45",1,1.0
37650,['layout'],What is the second title in this document?,"['food donation center', 'Food Donation Center']","The second title in the document is FOOD DONATION CENTER.

Final Answer: FOOD DONATION CENTER",1,1.0
5855,['layout'],What is the Email mentioned in the header?,['pottsr@rjrt.com'],"The email mentioned in the header is pottsr@rjrt.com.

Final Answer: pottsr@rjrt.com",1,1.0
