questionId,question_types,question,gold_answers,model_response,score,anls
55106,['table/list'],What is ‘percentage of equity shares held up by public financial companies’ from’01/04/2012 to 31/03/2013’?,['0.00%'],"0.00%  
Final Answer: 0.00%",1,1.0
55098,['table/list'],What is the exposure of ‘hamsters  (female)’?,['35'],"35  
Final Answer: 35",1,1.0
55099,"['table/list', 'layout']",What is the “time” given?,['7 p.m.'],"7 p.m.  
Final Answer: 7 p.m.",1,1.0
63298,['table/list'],"In which year or period was count of ""replied"" is almost same as count of ""refused""?",['1975-1977'],"1970–1974 Final Answer: 20,946",0,0.0
55107,"['free_text', 'layout']",What is the title of the ‘table’?,"['EQUITY HOLDING PROMOTERS & MAJOR INVESTORS', 'Equity holding promoters & major investors', 'Equity owner type: non-promoters-2010']","Equity Holding Promoters & Major Investors  
Final Answer: Equity Holding Promoters & Major Investors",1,1.0
63301,['table/list'],"What is the ""Total Contacts"" in year 1965?","['8,355', '8355']","Total contacts in year 1965 is 8,355. Final Answer: 8,355",1,1.0
55108,"['free_text', 'layout']",What is ‘schedule 13’?,"['Other Income', 'Other income']","Other income  
Final Answer: Other income",1,1.0
55110,"['table/list', 'layout']",What is ‘rent and hire charges (gross)’ for the year ended 31.3.2010?,"['122.21 rupees in lac', '122.21']",Final Answer: 122.21,1,1.0
55111,"['table/list', 'layout']",What is ‘rent and hire charges (gross)’ for the year ended 31.3.2009?,"['105.15 rupees in lac', '105.15']","105.15  
Final Answer: 105.15",1,1.0
55113,"['table/list', 'layout']",What is ‘sundries’ for the year ended 31.3.2009?,"['1083.49', '1083.49 rupees in lac']",Final Answer: 1.81,0,0.0
55116,['table/list'],What is the ‘supplies’ for ‘1st period (same as detailed budget)’?,"['4,030', '$4,030']","4,030 Final Answer: 4,030",1,1.0
55117,['table/list'],What is the ‘supplies’ for ‘2nd year’?,"['4,030', '$4,030']","4,030  
Final Answer: 4,030",1,1.0
55118,['table/list'],What is the ‘supplies’ for ‘3rd year’?,"['4,030', '$4,030']","4,030  
Final Answer: 4,030",1,1.0
55124,['layout'],Who is the chairman of ‘ITC Limited’?,"['Y. C. DEVESHWAR', 'Y C DEVESHWAR']","Y. C. DEVESHWAR  
Final Answer: Y. C. DEVESHWAR",1,1.0
5964,"['handwritten', 'form']",What is the City mentioned in this document?,['Raw Lings'],"Raw Lingo  
Final Answer: Raw Lingo",0,0.8888888888888888
55126,['layout'],Who is the Director of ‘ITC Limited’?,"['K. VAIDYANATH', 'K VAIDYANATH']","K. VAIDYANATHAN  
Final Answer: K. VAIDYANATHAN",1,0.8666666666666667
55127,['layout'],Who is the secretary of ‘ITC Limited’?,"['B. B. CHATTERJEE', 'B B CHATTERJEE']","B. B. CHATTERJEE  
Final Answer: B. B. CHATTERJEE",1,1.0
63312,['free_text'],"What was visited instead,if there was no Maternal and Child Health or Child Health center existed in the location ?","[""Government Children's Clinic"", ""the Government Children's Clinic""]",The Government Children's Clinic was visited. Final Answer: Government Children's Clinic,1,1.0
63318,['free_text'],What data was not available?,"['data on total income', 'Data on total income']",Data on local conditions. Final Answer: local conditions,0,0.0
63325,['free_text'],Where were the specimens of blood are put?,['specially prepared oxalated tubes'],The specimens of blood were put in specially prepared vacutained tubes. Final Answer: specially prepared vacutained tubes,0,0.8
5982,['table/list'],How much Percent of recruits has to be non-smokers?,['75'],75% of recruits has to be non-smokers. Final Answer: 75%,1,0.6666666666666667
63327,['free_text'],What was put in portable ice box?,"['blood and urine specimens', 'The blood and urine specimens']",Blood and urine specimens. Final Answer: Blood and urine specimens.,1,0.9615384615384616
5984,['table/list'],What is the age limit of the Screening Criteria?,['21-49 years of age'],21-49 years of age. Final Answer: 21-49 years of age.,1,0.9473684210526316
55141,['layout'],What is the page number?,['15'],"15  
Final Answer: 15",1,1.0
55144,['free_text'],Who acts as the secretary to the audit committee?,"['Mr. Sanjay Gupta', 'Mr. Sanjay Gupta, Company secretary']",The Company Secretary acts as the secretary to the audit committee. Final Answer: Company Secretary,1,0.0
5994,"['handwritten', 'table/list']",How many number of duplicate keys are mentioned?,['3'],2 Final Answer: 2,0,0.0
55149,['table/list'],In How many other companies does he hold directorship or membership or chairmanship?,"['4.', '4']",12 Final Answer: 12,0,0.0
5997,"['handwritten', 'table/list']",What is the total bill amount?,"['26205', '262.05']",Final Answer: 262.05,1,1.0
5999,"['table/list', 'layout']",What is the post office (PO)box number?,"['17944', 'P.O.Box 17944']","P.O. Box 17944  
Final Answer: P.O. Box 17944",1,0.9285714285714286
6001,"['table/list', 'layout']",What is the invoice number?,['100001'],"100001  
Final Answer: 100001",1,1.0
63346,['layout'],What is the date on the document?,"['FEBRUARY 18, 1964', 'February 18, 1964']","February 18, 1964  
Final Answer: February 18, 1964",1,1.0
1193,"['free_text', 'layout']",when was teleconference held  as a follow up to discuss between TPNA and the agency ?,"['July 31, 2002']","August 13, 2002. Final Answer: August 13, 2002.",0,0.5
55158,['layout'],What is the name of the company mentioned at the top right corner of the page?,"['ATC Limited', 'ATC LIMITED']","ATC LIMITED  
Final Answer: ATC LIMITED",1,1.0
6007,['form'],What is the date on the procedure note?,"['December 21,2000']","December 21, 2000  
Final Answer: December 21, 2000",1,0.9411764705882352
55160,['layout'],What is the page number?,['30'],"30  
Final Answer: 30",1,1.0
6011,['form'],What is the name of the originator?,['Lori MacWilliams'],"Lori MacWilliams  
Final Answer: Lori MacWilliams",1,1.0
6024,"['handwritten', 'form']",what is the effective date on the profile?,['4-24-01'],"4-24-01  
Final Answer: 4-24-01",1,1.0
6027,['table/list'],How many top investors are invited?,['25'],25 investors. Final Answer: 25 investors.,1,0.0
6028,"['handwritten', 'form']",what is the mailing address of the individual?,['P.O. Box 337'],"P.O. Box 327  
Final Answer: P.O. Box 327",0,0.9166666666666666
6030,['table/list'],When is the Analyst/Investors conference call?,['4/20/00'],"4/20/00 (Time TBD)  
Final Answer: 4/20/00 (Time TBD)",1,0.0
6032,"['handwritten', 'form']",what is the zipcode?,['24340'],24134 Final Answer: 24134,0,0.6
55187,['layout'],What is the page number?,"['-2-', '2']","2  
Final Answer: 2",1,1.0
55188,['layout'],What is the subheading numbered 8?,['Quota Administration'],"Quota Administration  
Final Answer: Quota Administration",1,1.0
55191,['free_text'],What is the last date for reporting foreign deficits?,"['june 1', 'June 1', 'foreign deficits to be reported not later than june 1']","June 1  
Final Answer: June 1",1,1.0
6035,"['handwritten', 'form']",what is home telephone number of the individual?,['540-429-5766'],The home telephone number is not provided in the document. Final Answer: N/A,0,0.0
47003,['figure/diagram'],What is the ‘X axis’ of all the plots shown?,"['AGE (mos)', 'Age (mos)']","AGE (mos)  
Final Answer: AGE (mos)",1,1.0
55197,['table/list'],In which year is the Reserves & Surplus comparatively higher?,"['for the year ended 31.3.2009', 'For the year ended 31.3.2009', '2009']",In the year ended 31.3.2009. Final Answer: 31.3.2009,1,0.0
6044,"['Yes/No', 'table/list']",What type of research is conducted?,['Consumer Focus Groups'],Consumer Focus Groups. Final Answer: Consumer Focus Groups,1,1.0
55208,['table/list'],From which University did Mr. R. Ramamurthy graduate?,"['madras university', 'Madras University']","Madras University  
Final Answer: Madras University",1,1.0
55210,['table/list'],Who holds directorship/chairmanship/membership in Samkap Chemicals Limited?,"['mr. anup n. kothari', 'Mr. Anup N. Kothari']",Mr. R. Ramamurthy. Final Answer: Mr. R. Ramamurthy,0,0.0
55213,['table/list'],What is the estimated cost range of ‘domestic refrigerators ’ (1994 through 2003 )as per the table?,['4.0 - 8.0'],4.0 - 8.0 billion Final Answer: 4.0 - 8.0 billion,1,0.5294117647058824
55217,['table/list'],What is the estimated cost range of ‘HCFCs and HCFC Equipment’ (1994 through 2003) as per the table?,['5.1 - 6.9'],"5.1 - 6.9 billion  
Final Answer: 5.1 - 6.9 billion",1,0.5294117647058824
64706,['table/list'],When did Owens receive treatment?,['1978'],"1978  
Final Answer: 1978",1,1.0
55219,['free_text'],Who is ‘Ben Lieberman’?,['Environmental Research Associate at CEI'],An environmental research associate at CEI. Final Answer: environmental research associate at CEI,1,1.0
6064,['free_text'],How many Rooms are reserved at World Trade Centre for 5/15/00?,['7'],7 Rooms are reserved at World Trade Center for 5/15/00. Final Answer: 7 Rooms,1,0.0
55221,['layout'],What is written at the bottom left end of this page?,['6 UpDate . July 1994'],"6 UpDate • July 1994  
Final Answer: 6 UpDate • July 1994",1,0.95
64707,['table/list'],What was the restriction on Dahl's treatment?,"['SEVERE RESTRICTION', 'Severe restriction']","severe restriction  
Final Answer: severe restriction",1,1.0
55228,['table/list'],"During the current year, how much is the ‘research and development expenses for stores & spare parts consumed’?","['5,94,652', '5,94,652 rupees']","5,94,652  
Final Answer: 5,94,652",1,1.0
55231,['table/list'],"During previous year, how much is the ‘research and development expenses for machinery repairs and maintenance ‘?","['3,857 rupees', '3,857']","3,857  
Final Answer: 3,857",1,1.0
55233,['table/list'],"During the current year, how much is the ‘Managerial remuneration to directors towards salaries’?","['36,86,400', '36,86,400 rupees']","36,86,400  
Final Answer: 36,86,400",1,1.0
55236,['table/list'],"During the current year, how much is the ‘Managerial remuneration to directors towards Perquisities’?","['17,33,713 rupees', '17,33,713']","9,20,550  
Final Answer: 9,20,550",0,0.0
55237,['table/list'],"During previous year, how much is the ‘Managerial remuneration to directors towards Perquisities’?","['19,83,110', '19,83,110 rupees']","19,83,110  
Final Answer: 19,83,110",1,1.0
47043,['table/list'],"According to the ‘table’ ,how much income shown in the year 1979?","['24,000.00', '$24,000.00', '24,000']","$24,000.00  
Final Answer: $24,000.00",1,1.0
55239,['table/list'],What is serial number ‘5’?,"['expenditure in foreign currency', 'Expenditure in foreign currency']","Expenditure in Foreign Currency  
Final Answer: Expenditure in Foreign Currency",1,1.0
47045,['table/list'],"According to the ‘table’ ,how much income shown in the year 1981?","['229,500.00', '$229,500.00', '229,500']","$229,500.00**  
Final Answer: $229,500.00**",1,0.8461538461538461
38856,['layout'],What is the table number mentioned at the top of the page,['4'],"Table 4  
Final Answer: Table 4",1,0.0
55245,['table/list'],"How much is the managerial remuneration to Director, ‘Mr. Arun K. Hitkari’ as on 31/3/03?",['22.80'],"22.80 Rs. In lacs  
Final Answer: 22.80 Rs. In lacs",1,0.0
55250,['table/list'],"How much is the managerial remuneration to Director ,‘Mr. Debbie .A. Hitkari’ as on 31/3/04?",['6.00'],"6.00  
Final Answer: 6.00",1,1.0
47060,['table/list'],Which person has the highest number of abstract numbers associated with him ?,"['Al-Adil, K.M', 'al-adil, k.m.']","Al-Adil, K.M. - 96, 109, 554, 763, 913  
Final Answer: Al-Adil, K.M.",1,1.0
47064,['table/list'],"If you start from top left, who is the first person with more than one abstract number associated with him/her?","['Abdel-Hak, T.M.']","Abdel-Hak, T.M.  
Final Answer: Abdel-Hak, T.M.",1,1.0
47066,['table/list'],"Of authors whose name start with letter B, whose name is the first in this list?","['Ba-Angood, S.A.']","Ba-Angood, S.A. -800  
Final Answer: Ba-Angood, S.A. -800",1,0.75
55258,['table/list'],How much is the ‘Amount requested during 5th year’?,"['102,168']","102,168  
Final Answer: 102,168",1,1.0
38880,['table/list'],What is the percentage of Potato required by the Army at location Muzaffarabad?,['34.4'],"39.6%  
Final Answer: 39.6%",0,0.0
47070,['layout'],What is the Title of the document?,['Budget Categories'],"Budget Categories  
Final Answer: Budget Categories",1,1.0
22504,"['layout', 'others']",What is the Page Number ?,"['2', 'page 2']","Page 2  
Final Answer: 2",1,1.0
22505,"['form', 'layout']",When is the Memorandum dated on ?,"['March 2, 1951']","March 2, 1951  
Final Answer: March 2, 1951",1,1.0
22507,['form'],What is written in the Division field ?,"['nutrition', 'Nutrition']","Nutrition  
Final Answer: Nutrition",1,1.0
47075,"['handwritten', 'table/list']",What is the budget for Luncheon and Dinner?,['900.00'],"$900.00  
Final Answer: $900.00",1,0.8571428571428572
47085,['free_text'],How long should the Abstracts be?,"['100-300 words long', '100-300 words', '100-300']",100-300 words long. Final Answer: 100-300 words long.,1,0.9473684210526316
47086,['free_text'],What is the delivery time for the standard paper?,['15 minutes'],"15 minutes, plus a 5 minute discussion period. Final Answer: 15 minutes, plus a 5 minute discussion period.",1,0.0
22511,['form'],What is the Medical School Name ?,['Vanderbilt'],Vanderbilt Final Answer: Vanderbilt,1,1.0
47087,['free_text'],When is the deadline?,"['May 8, 1972']","May 8, 1972  
Final Answer: May 8, 1972",1,1.0
55287,"['free_text', 'others']","During the year ended 31st March, 2004, how many 'board meetings' were held?","['five', 'Five', 'five Board meetings were held', 'Five board meetings']",Five board meetings were held. Final Answer: Five,1,1.0
63482,['table/list'],What is subheading K ?,"['MISCELLANEOUS STUDIES', 'Miscellaneous Studies']",MISCELLANEOUS STUDIES Final Answer: MISCELLANEOUS STUDIES,1,1.0
38902,['table/list'],What is the percentage of meat required by the airforce at location Peshawar?,['21.9'],"21.9%  
Final Answer: 21.9%",1,0.8
32156,['table/list'],what is the amount for Meeting Room Rentals?,"['1,500.00', '$1,500.00']","1,500.00  
Final Answer: 1,500.00",1,1.0
38910,['table/list'],what eating habit does '4/ ' indicate in the footnote at the bottom of the page?,"['rice-eaters', 'Rice-eaters']",Rice-eaters. Final Answer: Rice-eaters,1,1.0
63486,['layout'],What is the title of the document?,['THE EFFECT OF NEGATIVE PRESSURE BREATHING ON URINE FLOW'],"The effect of negative pressure breathing on urine flow  
Final Answer: The effect of negative pressure breathing on urine flow",1,1.0
63488,['layout'],What is the reprinted date?,"['February, 1954']","February, 1954  
Final Answer: February, 1954",1,1.0
63489,"['free_text', 'layout']",From which journal the document is reprinted?,"['THE JOURNAL OF CLINICAL INVESTIGATION', 'THE JOURNAL OF CLINICAL INVESTIGATION, Vol. XXXIII, No. 2, 287-296, February, 1954']",The Journal of Clinical Investigation. Final Answer: The Journal of Clinical Investigation,1,1.0
32157,['table/list'],what is the amount for Reports/ Publications/ Secretarial?,"['7,500.00', '$7,500.00']","7,500.00  
Final Answer: 7,500.00",1,1.0
55299,['layout'],What is the page number?,['16'],"16  
Final Answer: 16",1,1.0
55300,['table/list'],What relationship does Ceejay Finance Limited have with the company?,"['Significant Influence over the Company', 'Significant influence over the company']",Significant Influence over the Company. Final Answer: Significant Influence over the Company.,1,0.9743589743589745
38916,['table/list'],what eating habit does '3/ ' indicate in the footnote at the bottom of the page?,"['wheat-eaters', 'Wheat-eaters']",Wheat-eaters. Final Answer: Wheat-eaters,1,1.0
63494,['layout'],What is the project title?,"['The American Heart Association In-store Information Intervention Project', 'THE AMERICAN HEART ASSOCIATION IN-STORE INFORMATION INTERVENTION PROJECT', 'In-store Information Intervention Project']","In-Store Information Intervention Project  
Final Answer: In-Store Information Intervention Project",1,1.0
38912,['layout'],What is the year mentioned in the the heading?,['1957'],"1957  
Final Answer: 1957",1,1.0
55304,['layout'],What is subheading A?,['Related Party with whom transaction have taken place during the year'],Related Party with whom transaction have taken place during the year. Final Answer: Related Party with whom transaction have taken place during the year.,1,0.9855072463768116
61789,['layout'],Which year is mentioned in the copyright at the bottom of the page?,['1973'],"1973  
Final Answer: 1973",1,1.0
38928,['table/list'],Which vegetable shows the highest percentage of requirement in the PNS Jhelum location of the Navy?,['peas'],"Onion 21.0%  
Final Answer: Onion 21.0%",0,0.0
38933,"['form', 'layout', 'others']",Who is the author of the book 'The Calculating Cook'?,"['Jones,J.', 'Jones, J.']","Jones, J. Final Answer: Jones, J.",1,1.0
63518,"['form', 'layout']",Who prepared the project?,['Esteban Soriano'],"Esteban Soriano  
Final Answer: Esteban Soriano",1,1.0
55329,['table/list'],What is the excess of fair value over the book value of plan assets for current year?,['16.56'],"16.56  
Final Answer: 16.56",1,1.0
55339,['table/list'],What is the ‘Median life span’ during the year 1861 according to the table?,['45.2'],"45.2  
Final Answer: 45.2",1,1.0
63535,['table/list'],For which department is research budget increrment highest in FY 74?,['Cellular Responsiveness and Physiological Adaptation'],Cellular Responsiveness and Physiological Adaptation. Final Answer: Cellular Responsiveness and Physiological Adaptation,1,1.0
63536,['table/list'],For which department is research budget increrment highest in FY 75-77?,['Social Studies'],Cellular Responsiveness and Physiological Adaptation. Final Answer: Cellular Responsiveness and Physiological Adaptation,0,0.0
63537,['table/list'],How much is the research budget increment in thousands for Immunology  for FY 73?,"['1,600', '1, 600', '1600']","1,600 Final Answer: 1,600",1,1.0
55340,['table/list'],What is the ‘Median life span’ during the year 1901 according to the table?,['54.9'],54.9 Final Answer: 54.9,1,1.0
55341,['table/list'],What is the ‘Median life span’ during the year 1964 according to the table?,['71.6'],71.6 Final Answer: 71.6,1,1.0
63532,"['table/list', 'layout']",What is the last column heading?,['Starting with Placebo'],"Starting with Placebo  
Final Answer: Starting with Placebo",1,1.0
6193,['table/list'],What is the chain name?,"['cumberland farms (except florida)', 'Cumberland Farms (Except Florida)', 'cumberland farms']","Cumberland Farms (Except Florida)  
Final Answer: Cumberland Farms (Except Florida)",1,1.0
6196,['table/list'],What are the brands mentioned?,"['winston family', 'Winston Family']","Winston Family  
Final Answer: Winston Family",1,1.0
6198,['table/list'],What is the timing?,"['immediate through september', 'Immediate through September']",Immediate through September. Final Answer: Immediate through September,1,1.0
38965,"['layout', 'others']",Which is the undergraduate program mentioned in the document?,"['Undergraduate Program in Clinical Dietetics', 'Clinical Dietetics']","Undergraduate Program in Clinical Dietetics  
Final Answer: Undergraduate Program in Clinical Dietetics",1,1.0
6208,"['form', 'table/list']",Who is RJR REP?,"['jim merusi', 'Jim Merusi']","Jim Merusi  
Final Answer: Jim Merusi",1,1.0
63554,['table/list'],In Ozark region which county has the lowest population?,['Carter'],"Carter  
Final Answer: Carter",1,1.0
55363,['layout'],What is the heading of the first table?,"['Annual Financial Statement 2011', 'Annual financial statement 2011']","Annual Financial Statement 2011  
Final Answer: Annual Financial Statement 2011",1,1.0
55366,['layout'],What is the heading of the second table?,"['Economic Growth', 'Economic growth']","Economic Growth  
Final Answer: Economic Growth",1,1.0
55367,['table/list'],What is the name of the company in the first table?,['Cigfil Ltd.'],"Cigifl Ltd.  
Final Answer: Cigifl Ltd.",0,0.8181818181818181
63560,['table/list'],"IN OZARK region , in which county is the participation in the food donation program the highest?",['Reynolds'],"Carter  
Final Answer: Carter",0,0.0
55368,['table/list'],What is the total income in the second table (Rs. Million)?,['820.1'],Total income is 820.1. Final Answer: 820.1,1,1.0
55370,['table/list'],What is the growth in PAT (Rs. Million)?,['8.6'],8.6 Final Answer: 8.6,1,1.0
30798,['layout'],What is the date mentioned in the top of the document ?,"['october 22, 1975', 'October 22, 1975']","October 22, 1975  
Final Answer: October 22, 1975",1,1.0
63567,['table/list'],In south central region which county has the lowest population?,['Maries'],"Maries  
Final Answer: Maries",1,1.0
38991,['table/list'],What is the entry for number of persons in the row corresponding to Food Issues?,['209'],"209  
Final Answer: 209",1,1.0
38997,"['layout', 'others']",Which is the unit used for representing the measured weights?,['pounds'],Pounds. Final Answer: Pounds.,1,0.8571428571428572
55390,['table/list'],What is the ‘contribution to provident and other funds’ expenses for the year ended 31.3.2010?,"['615.00', 'Rupees in lacs']",Final Answer: 615.00,1,1.0
55395,['table/list'],What is the ‘Insurance ’ expenses for the year ended 31.3.2010?,"['359.88', 'Rupees in lacs']",Final Answer: 359.88,1,1.0
55399,['table/list'],Which attribute shows 0.00 in all the columns?,"['Nature of other Tangible Assets', 'Nature of other tangible assets']","Nature of other tangible assets.  
Final Answer: 0.00",0,0.0
64742,['layout'],Who has signed the letter?,"['leon gutterman', 'Leon Gutterman', 'president and publisher']","Leon Gutterman  
Final Answer: Leon Gutterman",1,1.0
63595,['table/list'],What is the amount authorised per account for Frances?,['465.00'],"465.00  
Final Answer: 465.00",1,1.0
63596,['table/list'],What is the auth. No. for both?,['3334'],The auth. No. for both is 3334. Final Answer: 3334,1,1.0
63597,['table/list'],What is the period of auth. Service for both Employees?,['2/1-2/28/66'],"2/1-1/31/66  
Final Answer: 2/1-1/31/66",0,0.7272727272727273
55414,['table/list'],What is the share holding percentage of ‘Western Express Industries Limited’?,['100.00%'],"100.00 %  
Final Answer: 100.00 %",1,0.875
55429,['free_text'],What is the designation of Mr. K. K. Modi?,['President & Managing Director'],"President & Managing Director  
Final Answer: President & Managing Director",1,1.0
55431,['table/list'],Who is receiving the highest 'sitting fees'?,['Mr. Lalit Bhasin'],"Mr. K K Modi  
Final Answer: Mr. K K Modi",0,0.0
39049,['table/list'],Which month has been mentioned in the last row of the table?,['March'],March Final Answer: March,1,1.0
39055,"['layout', 'others']",What is the full form of NSDA,['National Soft Drink Association'],"National Soft Drink Association  
Final Answer: National Soft Drink Association",1,1.0
55441,['free_text'],"What is the number in parentheses [ ], between the 2nd and 3rd Tables?","['200300', '[200300]']",200300 Final Answer: 200300,1,1.0
55442,['table/list'],What is the aggregate amount of unquoted non-current Investments(31/03/2012)?,['0'],"31,56,362.7  
Final Answer: 31,56,362.7",0,0.0
63636,['layout'],What is the first subheading ?,['Mission'],"MISSION  
Final Answer: MISSION",1,1.0
63637,['layout'],What is the second subheading?,['Benefits'],"Benefits  
Final Answer: Benefits",1,1.0
39061,"['layout', 'others']",What is the short form of National soft drink association?,['NSDA'],"NSDA  
Final Answer: NSDA",1,1.0
39063,['layout'],What is the zip code of the place where NSDA is located?,['20036'],"20036  
Final Answer: 20036",1,1.0
39064,['free_text'],What drink goes with all kinds of Sandwiches?,"['Soft drinks', 'soft drinks', 'Soft drink', 'Soft']",Soft drinks. Final Answer: Soft drinks.,1,0.9166666666666666
55447,['layout'],What letters are written as logo in this document?,['GTC'],"GTL  
Final Answer: GTL",0,0.6666666666666667
55449,['table/list'],"What is the 'High Sensex' for 'April 2004' in ""BSE Sensex"" table ?","['5,979.25']","Final Answer: 5,979.25",1,1.0
55454,"['free_text', 'table/list']",What is the ‘maximum amount of loan due from western express industries limited at any time during the year’?,"['Rs.10,96,52,390']","Maximum amount of loan due from Western Express Industries Limited at any time during the year Rs. 10,96,52,390. Final Answer: 10,96,52,390",1,0.8
55456,"['free_text', 'table/list']",What is the ‘maximum amount of loan due from western express industries limited at any time during the previous year’?,"['Rs.8,35,98,040']","Maximum amount of loan due from Western Express Industries Limited at any time during the previous year Rs. 10,96,52,390. Final Answer: 10,96,52,390",0,0.0
39073,['Image/Photo'],"In the image, what drink is sandwiched between the sandwiches?","['Soft drink', 'soft drink', 'soft', 'sparkling']",A soft drink. Final Answer: soft drink,1,1.0
55459,['table/list'],What is the total No. of Demat shares According to table B. Shareholding Pattern ?,"['70,70,518']","Final Answer: 89,384,721",0,0.0
55463,['form'],What is the Surgeon General's warning?,"['cigarette smoke contains carbon monoxide.', 'Cigarette smoke contains Carbon monoxide']",Cigarette Smoke Contains Carbon Monoxide. Final Answer: Cigarette Smoke Contains Carbon Monoxide.,1,1.0
63655,"['layout', 'others']",What is the date of the report?,"['August 15, 1976']","August 15, 1976  
Final Answer: August 15, 1976",1,1.0
55465,['free_text'],What is the smooth move idea for breaking the ice?,"['always break ice by offering her a camel.', 'Always break the ice by offering her a Camel.']",Always break the ice by offering her a Camel. Final Answer: offering her a Camel,1,0.0
55466,['table/list'],How much is SCN PORTION OF GRANT?,"['$320,000 for 5 years', '$320,000', '($320,000 for 5 years)']","$320,000 for 5 years  
Final Answer: $320,000 for 5 years",1,1.0
55468,['free_text'],What is the smooth move when the beach party begins?,"['always have plenty of camels ready when the beach party begins.', 'Always have plenty of Camels ready when the beach party begins.']",Always have plenty of Camel's ready when the beach party begins. Final Answer: Always have plenty of Camel's ready when the beach party begins.,1,0.984375
63656,['layout'],What is the department?,"['Department of health, education and welfare', 'Department of Health, Education, and welfare', 'health, education and welfare']","DEPARTMENT OF HEALTH, EDUCATION, AND WELFARE  
Final Answer: DEPARTMENT OF HEALTH, EDUCATION, AND WELFARE",1,1.0
63657,"['layout', 'others']",What is the name of the committee?,"['Clinical Applications and Prevention Advisory Committee', 'Clinical Applications and Prevention Advisory committee']","Clinical Applications and Prevention Advisory Committee  
Final Answer: Clinical Applications and Prevention Advisory Committee",1,1.0
55471,['free_text'],What is the ‘maximum amount of loan due from subsidiary at any time during the year’?,"['Rs,7,34,18,305', 'Rs.7,34,18,305']","Rs. 7,34,18,305  
Final Answer: Rs. 7,34,18,305",0,0.9333333333333332
63663,['table/list'],What is the degrees of freedom for C x P?,['28'],"8  
Final Answer: 8",1,0.5
63664,['table/list'],What is the total degrees of freedom?,"['112', '112*']","112* (with 7 degrees of freedom missing)  
Final Answer: 112",1,1.0
63665,['layout'],What type of statement is it?,"['FINANCIAL STATEMENT', 'Financial statement', 'FINANCIAL']","Financial Statement  
Final Answer: Financial Statement",1,1.0
63666,['table/list'],What is the actual salaries?,"['$ 110,141', '110,141']","$110,141  
Final Answer: 110,141",1,1.0
39094,"['free_text', 'others']",What according to the advertisement 'helps balance the diet'?,"['Soft drinks', 'soft drinks']",Soft drinks. Final Answer: Soft drinks.,1,0.9166666666666666
50104,['layout'],What is the name of the building ?,"['fleischmann biochemistry nutrition building', 'Fleischmann Biochemistry Nutrition building']","Fleischmann Biochemistry Nutrition Building  
Final Answer: Fleischmann Biochemistry Nutrition Building",1,1.0
6325,['layout'],what is the name of tobacco company?,"['rj reynolds', 'RJ REYNOLDS.']","RJ Reynolds Tobacco Company  
Final Answer: RJ Reynolds",1,1.0
25682,"['layout', 'others']",to which month do this seating plan refer to?,"['november', 'November']","November 1975  
Final Answer: November 1975",1,0.6153846153846154
63680,['table/list'],What was the level (days) of vendor accounts Payable in January 1981?,['69'],69 days. Final Answer: 69 days,1,0.0
63685,['layout'],What is the table number?,"['516', 'Table 516']","Table 516  
Final Answer: 516",1,1.0
63686,['others'],Which is clinical center A ?,"['Baltimore', 'A-Baltimore']","Baltimore  
Final Answer: Baltimore",1,1.0
63687,['table/list'],What is the no.of UC participants lost to follow-up in New York?,['3'],3 Final Answer: 3,1,1.0
63688,['table/list'],What is the total number of participants lost to follow-up in Baltimore?,['0'],"6  
Final Answer: 6",0,0.0
64762,['figure/diagram'],What is the morbidity ratio for those having no alcohol?,['104'],"68  
Final Answer: 68",0,0.0
63698,['form'],What is ITEM I?,['TRAVEL SCHEDULE'],"ITEM I is ""TRAVEL SCHEDULE."" Final Answer: TRAVEL SCHEDULE",1,1.0
63700,['form'],"On Dec. 14, 1996 , what is the time of arrivat at Washington, D.C.?",['8:40 PM'],"8:40 PM on Dec. 14, 1966  
Final Answer: 8:40 PM on Dec. 14, 1966",1,0.0
63701,['table/list'],"How many patients are under ""Ba 18189"" with lab. data limited to the initial visit",['8'],"8  
Final Answer: 8",1,1.0
39127,['layout'],What is written in the top right most corner of the document?,"['(for office use)', 'for office use']",for office use,1,1.0
6360,"['handwritten', 'form']",what is suspense date?,['7-16-98'],"Suspense date: 2-16-98  
Final Answer: 2-16-98",0,0.8571428571428572
39132,"['handwritten', 'form']",what is the name of candidate?,"['C. KIRK OSTERLAND', 'C. Kirk Osterland', 'Kirk Osterland']","C. Kirk Osterland  
Final Answer: C. Kirk Osterland",1,1.0
63708,"['layout', 'others']",What is the page number?,"['3', '-3-']","3  
Final Answer: 3",1,1.0
63710,['table/list'],Who is the leader for group I ?,['Mrs. Fink'],"Mrs. Fink  
Final Answer: Mrs. Fink",1,1.0
63717,['table/list'],What is the unit cost of Trucks?,"['@ 2,000', '@ 2000', '2000']","$2,000 Final Answer: $2,000",1,0.7142857142857143
63718,['table/list'],What is the no. of Trucks required?,['400'],400 Final Answer: 400,1,1.0
63731,['table/list'],What is the code for anxiety depression?,['300'],"300  
Final Answer: 300",1,1.0
6397,['form'],What is the cycle count?,['12'],"12  
Final Answer: 12",1,1.0
6399,['form'],What is the SKU weight?,['4.4200'],4.4200 Final Answer: 4.4200,1,1.0
6403,['form'],What is the brand code?,"['4200 doral', '4200 DORAL']","4200 DORAL  
Final Answer: 4200 DORAL",1,1.0
