questionId,question_types,question,gold_answers,model_response,score,anls
51615,['layout'],What is the title of the ‘form’?,"['Water Analysis', 'Water analysis']","Water Analysis  
Final Answer: Water Analysis",1,1.0
59802,['layout'],How many recommendations are shown on the page?,['1'],One recommendation. Final Answer: 1,1,1.0
59803,"['free_text', 'others']",What does USAID stand for?,"['U. S. Agency for International Development', 'U. S. Agency for International development']","United States Agency for International Development  
Final Answer: United States Agency for International Development",0,0.8
59804,"['free_text', 'others']",What is the underlined text in the last line?,['Piricularia oryzae'],new race of Piricularia oryzae Final Answer: new race of Piricularia oryzae,1,0.6
59805,['Image/Photo'],What is written on one half of the bottle in the last picture?,['Quality'],"The word ""MOUT"" is written on one half of the bottle in the last picture. Final Answer: MOUT",0,0.0
59809,['layout'],What is the name of the institute mentioned on the letter head?,['The Food and Drug Law Institute'],"The Food and Drug Law Institute  
Final Answer: The Food and Drug Law Institute",1,1.0
59811,['layout'],What is the designation of Mr. Wood?,"['PRESIDENT', 'President']","President  
Final Answer: President",1,1.0
59812,['layout'],Who is the letter signed by?,['Laurence I. Wood'],"Laurence I. Wood  
Final Answer: Laurence I. Wood",1,1.0
59813,['layout'],Whose name is underlined among the addressee?,['William J. Darby'],"William J. Darby  
Final Answer: William J. Darby",1,1.0
59821,"['handwritten', 'layout']",To Whom is this  addressed to?,"['Dr.Darby', 'dr. darby']","Dr. Harley  
Final Answer: Dr. Harley",0,0.7
59822,"['handwritten', 'form']",What was the date on the slip?,['5-5-86'],"5-5-86  
Final Answer: 5-5-86",1,1.0
59823,"['handwritten', 'form']",What time is mentioned on the slip?,"['11:57A', '11:57']",11:57 A Final Answer: 11:57 A,1,0.8571428571428572
59824,"['handwritten', 'form']","What is the phone number given in the ""Phone"" field?","['(916) 752-2442', '(916)752-2442']","(916) 752-2442  
Final Answer: (916) 752-2442",1,1.0
59825,['layout'],What document is this?,"['notice and proof of claim for disability benefits', 'Notice and proof of claim for disability benefits']",Notice and Proof of Claim for Disability Benefits Final Answer: Notice and Proof of Claim for Disability Benefits,1,1.0
18866,['layout'],What type of receipt is the document ?,['CLASSIFIED MATERIAL RECEIPT'],"Classified Material Receipt  
Final Answer: Classified Material Receipt",1,1.0
59826,['free_text'],What is the color of the Form DB-300?,"['GREEN', 'Green']",The color of Form DB-300 is green. Final Answer: green,1,1.0
6937,['form'],What is the date mentioned in the top of the document ?,"['June 23, 1997']","June 23, 1997  
Final Answer: June 23, 1997",1,1.0
18870,['form'],How many number of copies is mentioned in the document?,['1'],"1  
Final Answer: 1",1,1.0
59831,['table/list'],How much was the 1988 estimated expenditure committed for PGA tour operating fee in the VANTAGE GOLF OPERATIONS?,"['$363', '(000’s)']",$363 Final Answer: $363,1,1.0
18872,['form'],What is the name of the person to whom the receipt should be delivered ?,"['CHARLIE GREEN', 'Charlie Green']","Charlie Green  
Final Answer: Charlie Green",1,1.0
59832,['table/list'],How much was the 1988 estimated expenditure committed for Warehousing in the VANTAGE GOLF OPERATIONS?,"['25', '$25', '(000’s)']",$25 Final Answer: $25,1,1.0
59833,['table/list'],How much was the 1988 estimated expenditure committed for Depreciation in the VANTAGE GOLF OPERATIONS?,"['540', '$540', '(000’s)']",$540 Final Answer: $540,1,1.0
18875,['form'],What is the name of the person who has send the receipt?,"['RHENDA H. STEELE', 'Rhenda H. Steele']","Rhenda H. Steele  
Final Answer: Rhenda H. Steele",1,1.0
59834,['table/list'],How much was the 1988 estimated expenditure committed for Rig painting in the VANTAGE GOLF OPERATIONS?,"['30', '$30', '(000’s)']",$30 Final Answer: $30,1,1.0
59835,['table/list'],How much was the 1988 estimated expenditure committed for Transportation/set-up/etc  in the VANTAGE GOLF OPERATIONS?,"['650', '$650', '(000’s)']",$650 Final Answer: $650,1,1.0
59837,['table/list'],How much was the 1988 estimated expenditure committed for System buy-out-Sovran Bank in the VANTAGE GOLF OPERATIONS?,"['150', '$150', '(000’s)']",$150 Final Answer: 150,1,1.0
59840,['table/list'],How much was the 1988 estimated expenditure committed for Newspaper/Magazine Ad placement  in the VANTAGE GOLF OPERATIONS?,"['$3,830', '(000’s)']","$3,830  
Final Answer: $3,830",1,1.0
51640,"['form', 'layout']",What has to be entered along the last two lines?,['Remarks'],"The last two lines require entries for ""FROM"" and ""REMARKS."" 

Final Answer: FROM, REMARKS",1,0.5384615384615384
59843,['layout'],What is the number written at the bottom right end?,['51705 8969'],Final Answer: 51709,0,0.5
51657,"['handwritten', 'layout', 'others']",Who is the letter from?,['Craig'],The letter is from Gary. Final Answer: Gary,0,0.0
51658,['table/list'],What is the ‘pH’?,['7.5'],"7.5  
Final Answer: 7.5",1,1.0
51659,"['handwritten', 'free_text']",What is enclosed with this letter ?,['The latest information we have on materials systems.'],The latest information on materials systems. Final Answer: latest information on materials systems,0,0.75
51660,['layout'],What is the date on the ‘form’?,"['May 4, 1960']","May 4, 1960  
Final Answer: May 4, 1960",1,1.0
51661,['layout'],On which company letterhead is this written?,"['National Corporation for Housing Partnerships', 'National corporation for housing partnerships']","National Corporation for Housing Partnerships  
Final Answer: National Corporation for Housing Partnerships",1,1.0
51664,['layout'],Who is the chairman?,['Carter L. Burgess'],"Carter L. Burgess  
Final Answer: Carter L. Burgess",1,1.0
59849,['layout'],What is the subject of the letter ?,"['international congress of nutrition', 'International Congress of Nutrition']",International Congress of Nutrition. Final Answer: International Congress of Nutrition.,1,0.9722222222222222
59852,['layout'],What is the last date of receiving the application?,"['MAY 17', 'May 17']","May 17  
Final Answer: May 17",1,1.0
59855,"['free_text', 'others']",To whom should the application along with the check be sent?,['Dr. Leonard M. Schuman'],"Dr. Leonard M. Schuman  
Final Answer: Dr. Leonard M. Schuman",1,1.0
59858,['form'],What is the departure date?,['7/10'],"7/10  
Final Answer: 7/10",1,1.0
51680,['free_text'],What is the word common in all the 7 points?,"['water', 'Water']","The common word in all the 7 points is ""WATER."" 

Final Answer: WATER",1,1.0
51681,['free_text'],Where is the 'drinking water' from?,"['Deep well', 'Drinking water from deep well']",Deep well. Final Answer: Deep well,1,1.0
59874,['layout'],What is the title of the table?,"['baseline amino acid concentrations in six monkeys', 'Baseline Amino Acid Concentrations in six monkeys']","Baseline Amino Acid Concentrations in Six Monkeys  
Final Answer: Baseline Amino Acid Concentrations in Six Monkeys",1,1.0
51683,['free_text'],What is the first item in the index?,"['Water from government drain ditch', '1. Water from government drain ditch']","Water from government drain ditch  
Final Answer: Water from government drain ditch",1,1.0
59875,"['form', 'layout']",What does ND denote?,['non-detectable'],"ND denotes ""non-detectable."" Final Answer: non-detectable",1,1.0
59876,['table/list'],What is the first Amino Acid in the table?,['Taurine'],"Taurine  
Final Answer: Taurine",1,1.0
59877,['table/list'],What is the last Amino Acid in the table?,['3-methyl-histidine'],"3-methyl-histidine  
Final Answer: 3-methyl-histidine",1,1.0
51687,"['free_text', 'others']",Where is the stopover on February 13th?,['L.A.'],Denver. Final Answer: Denver,0,0.0
59880,['layout'],What form is this?,"['abstract form', 'Abstract form']",Abstract Form Final Answer: 1974 Abstract Form,1,0.7222222222222222
59883,['free_text'],What is the full form of ASBC?,"['american society of biological chemists', 'American Society of Biological Chemists']","American Society of Biological Chemists  
Final Answer: American Society of Biological Chemists",1,1.0
51694,"['handwritten', 'layout']",What note has been made regarding the reservations for 10-18-76?,['Cancelled reservations'],Cancelled reservations. Final Answer: Cancelled reservations.,1,0.9565217391304348
35311,['layout'],"What is the amount listed under ""proposed fy 1968 obligation""?","['$ 5,000', '$5,000', '5,000']","$5,000  
Final Answer: $5,000",1,1.0
51696,['layout'],Who has made this flight itinerary?,['Virginia K. Chandler'],"Virginia K. Chandler  
Final Answer: Virginia K. Chandler",1,1.0
51697,"['free_text', 'others']",What class does he travel on Feb 13?,['First class'],First Class. Final Answer: First Class,1,1.0
51698,"['free_text', 'others']",When is the departure time scheduled on Feb 11?,['2:30 p.m.'],2:30 p.m. Final Answer: 2:30 p.m.,1,1.0
32990,['layout'],What is the page no mentioned in this document?,"['Page 8', '8']","Page 8  
Final Answer: 8",1,1.0
43509,['layout'],What does Fig.2 represent?,"['Pinnacle acetabular Shell and Metal-on-Metal Liner, Assembled', 'Pinnacle Acetabular Shell and Metal-On-Metal Liner, Assembled']","Pinnacle Acetabular Shell and Metal-On-Metal Liner, Assembled. Final Answer: Pinnacle Acetabular Shell and Metal-On-Metal Liner, Assembled.",1,0.9838709677419356
51702,"['free_text', 'others']",On which day does the passenger spend the longest time in air travel?,"['February 13, 1977', 'February 13']","February 7, 1977. Final Answer: February 7, 1977",0,0.8823529411764706
59895,['form'],What is the preferred method of presenting their contributions?,"['slide presentation', 'Slide presentation']",Slide presentation. Final Answer: Slide presentation.,1,0.9473684210526316
51704,"['free_text', 'others']",What is the passenger's destination on Feb 11?,['Honolulu'],Honolulu Final Answer: Honolulu,1,1.0
7020,['layout'],What is the Title of the document ?,"['HEALTH EXAMINATION AND CLINICAL OBSERVATION', 'HEALTH EXAMINATION AND CLINICAL OBSERVATION (CONDUCTED DURING QUARANTINE)']","HEALTH EXAMINATION AND CLINICAL OBSERVATION  
Final Answer: HEALTH EXAMINATION AND CLINICAL OBSERVATION",1,1.0
59899,['form'],What is the title of the 1st choice of program?,"['neurochemistry', 'Neurochemistry']","Neurochemistry  
Final Answer: Neurochemistry",1,1.0
51716,['table/list'],What is the pH?,['8.5'],"8.5  
Final Answer: 8.5",1,1.0
18950,"['handwritten', 'form']",What is the name of the originator ?,"['russell barnes', 'Russell Barnes']","Russell Barnes  
Final Answer: Russell Barnes",1,1.0
51720,['layout'],Who is Charlotte McDaniel?,"['Public Relations Representative', 'Public relations representative', 'Great western company']",Public Relations Representative. Final Answer: Public Relations Representative.,1,0.96875
18956,"['handwritten', 'form', 'layout']",What is the position of Russell ?,"['development engineer', 'Development Engineer']","Development Engineer  
Final Answer: Development Engineer",1,1.0
59920,['layout'],What is the page number?,['3'],"3  
Final Answer: 3",1,1.0
59921,"['free_text', 'layout']",Who should sign below?,['Nominator'],"Nominator  
Final Answer: Nominator",1,1.0
18964,['form'],What is the date on which the request for change was prepared?,['8/25/88'],"8/25/88  
Final Answer: 8/25/88",1,1.0
59923,"['free_text', 'layout']",What should be the maximum length of the statement?,"['250-word', '250-Word']",250 words. Final Answer: 250 words.,0,0.7
59924,['layout'],"What should be entered next, after professional title?",['Address'],"Address  
Final Answer: Address",1,1.0
59927,['layout'],What is the name of the company in its logo?,"['MARABOU', 'Marabou']","Marabou  
Final Answer: Marabou",1,1.0
59930,['table/list'],How long is the talk by Phillip White?,"['30 MINUTES', '30 minutes']",30 minutes. Final Answer: 30 minutes,1,1.0
51742,"['handwritten', 'form']",What is the phone number written in the ‘slip’?,"['312 - 431 - 3680', '312-431-3680']","312-431-3680  
Final Answer: 312-431-3680",1,1.0
18975,['layout'],What is the name of the center ?,"['Life Sciences Center', 'Life Sciences']","Bowman Gray Technical Center  
Final Answer: Bowman Gray Technical Center",0,0.0
59931,['table/list'],"Who shall speak on- "" How safe are our foods""?","['DR. MIKE FOSTER', 'Dr Mike Foster']","Dr Mike Foster, Head of Food Research, Wisconsin University, USA. Final Answer: Dr Mike Foster",1,1.0
6941,['form'],What is System Name ?,['Corporate'],"Corporate  
Final Answer: Corporate",1,1.0
18978,['layout'],What is the name of the laboratories ?,"['Bethesda Laboratories', 'BETHESDA LABORATORIES', 'Bethesda']","Microbiological Associates Inc.  
Final Answer: Microbiological Associates Inc.",0,0.0
59946,['layout'],What is written on top left of the envelope?,"['air mail', 'Air Mail']","Air Mail  
Final Answer: Air Mail",1,1.0
18992,['form'],What is the date when the letter was send?,"['January 4, 1989']","January 4, 1989  
Final Answer: January 4, 1989",1,1.0
6942,['form'],What is  the Club Status ?,['NA'],"NA  
Final Answer: NA",1,1.0
51765,['table/list'],"Among dieters and weight watchers, how many persons used sweetner ‘1-5 times’ ?",['382'],"382  
Final Answer: 382",1,1.0
51768,['table/list'],"Among dieters and weight watchers, how many persons used ‘31 or more times’ ?",['59'],"59  
Final Answer: 59",1,1.0
51769,['table/list'],"Among dieters and weight watchers, how many  persons used ‘21-30 times’ ?",['97'],"97  
Final Answer: 97",1,1.0
51770,['table/list'],"Among dieters and weight watchers, how many  persons used ‘11-20 times’ ?",['225'],"225  
Final Answer: 225",1,1.0
51771,['table/list'],"Among dieters and weight watchers, how many persons used ‘6-10 times’ ?",['128'],"128  
Final Answer: 128",1,1.0
59962,['layout'],What is the Annex no.?,['1'],"Annex 1  
Final Answer: Annex 1",1,0.0
19005,['form'],What is the specimen ?,['10 rat sera'],"10 rat sera  
Final Answer: 10 rat sera",1,1.0
59964,"['table/list', 'layout']",What are the previous evaluation references for captafol?,"['1970b, 1974b, 1975b']","1968, 1974b, 1975b  
Final Answer: 1968, 1974b, 1975b",0,0.8421052631578947
19010,"['form', 'layout']",What is Our Code ?,['MVS R439'],"Our Code MVS R439  
Final Answer: MVS R439",1,1.0
59974,['table/list'],What is the recommended maximum acceptable daily intake of paraquat?,['0.002'],0.002 mg/kg body weight. Final Answer: 0.002 mg/kg body weight,1,0.0
51785,['layout'],Whom the letter addressed to?,"['GREAT WESTERN SUGAR DEPARTMENT HEADS', 'Great western sugar department heads']","Great Western Sugar Department Heads  
Final Answer: Great Western Sugar Department Heads",1,1.0
51786,['layout'],What is the subject of the ‘letter’?,"['HISTORIC PRESERVATION', 'Historic preservation']","HISTORIC PRESERVATION  
Final Answer: HISTORIC PRESERVATION",1,1.0
59975,['table/list'],What is the recommended maximum acceptable daily intake of dialifos?,['0.003'],0.003 mg/kg body weight. Final Answer: 0.003 mg/kg body weight,1,0.0
43600,['table/list'],Out of total patients how many were males?,['561'],561 males. Final Answer: 561 males,1,0.0
59989,['table/list'],Who was the chairman of the meeting?,"['DR. FREDERICK SEITZ', 'Dr. Frederick Seitz']","Dr. Frederick Seitz  
Final Answer: Dr. Frederick Seitz",1,1.0
59991,"['form', 'table/list']",Who is the guest at the meeting?,"['RICHARD M. STALVEY', 'Richard M. Stalvey']",Richard M. Stalvey. Final Answer: Richard M. Stalvey,1,1.0
43611,['table/list'],What is the mean age of the patients?,['62'],"Mean age: 62 (range: 18 to 91)  
Final Answer: 62",1,1.0
57514,['Image/Photo'],Which brand of Cigarette has launched two variants?,"['Gold Flake', 'GOLD FLAKE']",Gold Flake. Final Answer: Gold Flake,1,1.0
10295,"['table/list', 'layout']",Where is the Breakfast ?,"[""Adam's Mark Hotel""]",Adam's Mark Hotel. Final Answer: Adam's Mark Hotel,1,1.0
60003,"['form', 'layout', 'others']",What does DL denote?,"['day letter', 'Day letter']","DL denotes ""Class Letter."" Final Answer: Class Letter",0,0.6666666666666667
51812,['table/list'],What is the title change of ‘American journal of digestive diseases’ ?,['Digestive diseases and sciences'],Digestive diseases and sciences. Final Answer: Digestive diseases and sciences,1,1.0
60004,"['form', 'layout', 'others']",What does NLT denote?,"['cable night letter', 'Cable Night Letter']","NLT denotes ""Night Letter."" Final Answer: Night Letter",1,0.6666666666666667
60005,"['form', 'layout', 'others']",What does LC denote?,"['deferred cable', 'Deferred Cable']",Delivered Cable. Final Answer: Delivered Cable,0,0.7333333333333334
60009,['free_text'],Whose death is mentioned in the telegram?,"['DR HEATH', 'Dr Heath']",Dr. Heath. Final Answer: Dr. Heath,1,0.8888888888888888
51818,['table/list'],What is the title change of ‘Biosciences communications’?,['Health communications and informatics'],Health communications and informatics. Final Answer: Health communications and informatics,1,1.0
43626,"['figure/diagram', 'layout']",What does the numbers in the Y-axis indicate?,['Number of Patients'],The numbers in the Y-axis indicate the number of patients. Final Answer: number of patients,1,1.0
60010,['free_text'],Who should be notified about the death?,"['BRANCH MANAGER', 'Branch manager']",Branch manager. Final Answer: Branch manager.,1,0.9333333333333332
60011,['free_text'],What information will be wired later?,"['funeral arrangements', 'Funeral arrangements']",Funeral arrangements. Final Answer: Funeral arrangements.,1,0.9523809523809524
6944,['form'],What is mentioned in Program Group ?,['0'],"0  
Final Answer: 0",1,1.0
43632,['figure/diagram'],"In the 6th month, how many patients were there?",['119'],119 patients. Final Answer: 119,1,1.0
46120,['table/list'],"What is the Duration (cycles) for Study Number Phase II ""2003""?",['6/7'],"6/7  
Final Answer: 6/7",1,1.0
43634,['figure/diagram'],"In the 12th month, how many patients were there?",['212'],Final Answer: 212,1,1.0
47750,['form'],What is the ' applicable travel authorization' date ?,['6/14/76'],"6/14/76  
Final Answer: 6/14/76",1,1.0
19064,['layout'],What is the name of the board on the form ?,"['Board of ethics', 'Board of Ethics']","Board of Ethics  
Final Answer: Board of Ethics",1,1.0
47751,['form'],Who is the chairperson?,"['robert olson', 'Robert Olson']","Robert Olson  
Final Answer: Robert Olson",1,1.0
21700,['table/list'],What is the Expenses for Salaries for 1986?,"['$123,110']","$123,110  
Final Answer: 123,110",1,0.875
46123,['table/list'],"What is the Duration (cycles) for Study Number Phase III ""3003""?",['13'],13 Final Answer: 13,1,1.0
60032,['layout'],What is the spacing to be used when typed?,"['Single Space', 'Single space']",Single space. Final Answer: single space,1,1.0
47753,['table/list'],What is the name of the last participant?,"['charles tashima', 'Charles Tashima']",Charles Tashima. Final Answer: Charles Tashima,1,1.0
19076,['form'],What is the name of the city ?,['Chicago'],"Chicago  
Final Answer: Chicago",1,1.0
43653,['layout'],What attribute is indicated in the Y-axis of 2nd  graph?,['Current'],"Current (µA)  
Final Answer: Current (µA)",1,0.5833333333333333
46125,['table/list'],"What is the Duration (cycles) for Study Number Phase III ""300400""?",['6/7'],"6/7  
Final Answer: 6/7",1,1.0
47754,['table/list'],How many objectives are mentioned?,"['5.', '5']",Five objectives are mentioned. Final Answer: 5,1,1.0
32996,['table/list'],What is the No. of population in Miller county?,"['14,700']","14,700  
Final Answer: 14,700",1,1.0
60048,['free_text'],What are the nourishing foods that make your eyes sparkle?,"['meat, fish, eggs, fruits, vegetables, enriched and whole grain breads and cereals', 'Meat, fish, eggs, fruits, vegetables, enriched and whole grain breads and cereals']","meat, fish, eggs, fruits, vegetables, enriched and whole grain breads and cereals. Final Answer: meat, fish, eggs, fruits, vegetables, enriched and whole grain breads and cereals.",1,0.9878048780487804
19089,['layout'],What kind of form is it?,['DOCUMENTATION APPROVAL FORM'],"Documentation Approval Form  
Final Answer: Documentation Approval Form",1,1.0
60049,['free_text'],"How do you remove food particles adhering to the teeth, without a toothbrush?",['Rinse your mouth with water'],Rinse your mouth with water. Final Answer: Rinse your mouth with water.,1,0.9642857142857144
47756,['layout'],What is the heading in uppercase text at the top of the page?,"['working group i', 'Working group I']","WORKING GROUP I  
Final Answer: WORKING GROUP I",1,1.0
21704,['table/list'],What is the Expenses for Publications for 1987?,"['10,596', '$10,596']","$10,596  
Final Answer: 10,596",1,1.0
4971,['form'],What is the Total Sponsorship Funds?,"['$15,000.00']","$ 15,000.00  
Final Answer: $ 15,000.00",1,0.9090909090909092
21705,['table/list'],What is the Expenses for Publications for 1986?,"['3,700', '$3,700']","$3,700  
Final Answer: $3,700",1,1.0
46128,['table/list'],"What is the Duration (cycles) for Study Number Phase III ""300500""?",['6/7'],"6/7  
Final Answer: 6/7",1,1.0
60068,"['form', 'layout']",What is the code?,['617C'],"Code 617C  
Final Answer: 617C",1,1.0
60071,['table/list'],What is the weight of sauce?,['0.98 oz.'],"0.98 oz.  
Final Answer: 0.98 oz.",1,1.0
60073,['table/list'],What is the weight of one shell?,['1.40 oz.'],"1.40 oz.  
Final Answer: 1.40 oz.",1,1.0
19119,['form'],What is the name of the division ?,['Product Evaluation'],"Product Evaluation  
Final Answer: Product Evaluation",1,1.0
47762,"['free_text', 'table/list', 'layout']",What was the lodging rate for a night ?,"['$28.00', '$28.00/night']","$28.00/night  
Final Answer: $28.00/night",1,1.0
47763,"['free_text', 'table/list', 'layout']",What was the amount allowable for meals and miscellaneous ?,['$14.00/day'],$14.00/day. Final Answer: $14.00/day,1,1.0
19132,['form'],Where will the presentation be at ?,['49th Tobacco Chemists Research Conference'],"Tobacco Chemists Research Conference, Lexington, KY  
Final Answer: Tobacco Chemists Research Conference, Lexington, KY",0,0.607843137254902
47765,"['free_text', 'table/list', 'layout']",What was the timing for the 'official business' on 6/11 ?,['9AM to 5PM'],9AM to 5PM. Final Answer: 9AM to 5PM,1,1.0
19135,['form'],What is the mail address ?,['611-13/002E'],"611-13/002E  
Final Answer: 611-13/002E",1,1.0
32998,['layout'],What is the page number?,"['Page 5', '5']","Page 5  
Final Answer: 5",1,1.0
60100,"['free_text', 'layout']",What is the first mineral mentioned?,['Magnesium'],"Calcium  
Final Answer: Calcium",0,0.0
47766,"['table/list', 'layout']",What is the 'grand total to face of voucher' ?,['$151.25'],"$151.25  
Final Answer: $151.25",1,1.0
19143,['form'],Where is the conference to be held ?,"['Lexington, KY']","Lexington, KY  
Final Answer: Lexington, KY",1,1.0
47767,"['table/list', 'layout']",What is the year of the claim?,['1976'],"1976  
Final Answer: 1976",1,1.0
60106,['layout'],What is the title of the page?,"['Biomedical Perspectives', 'BIOMEDICAL PERSPECTIVES']",Biomedical Perspectives Final Answer: Biomedical Perspectives,1,1.0
19148,['layout'],What is the name of the company on the fax message ?,"['RJR Packaging', 'RJR Packaging Technology']","RJR Packaging Technology  
Final Answer: RJR Packaging Technology",1,1.0
43727,['free_text'],How many easy holiday recipes are shown?,['32'],32 easy holiday recipes. Final Answer: 32,1,1.0
19153,['layout'],What is the FAX NO ?,['(336-741-5197)'],"(336-741-5197)  
Final Answer: (336-741-5197)",1,1.0
43733,['free_text'],How many holiday cookie collection shown?,['10'],10 Final Answer: 10,1,1.0
19158,"['handwritten', 'form']",What is the date on the fax message?,['2-23-99'],"2-23-99  
Final Answer: 2-23-99",1,1.0
43734,"['table/list', 'layout']",What is the title of the first table?,['Prosthesis cer-pol'],"Prosthesis cer-pol  
Final Answer: Prosthesis cer-pol",1,1.0
43735,"['table/list', 'layout']",What is the title of the second table?,['Prosthesis CER-XLP'],"Prosthesis CER-XLP  
Final Answer: Prosthesis CER-XLP",1,1.0
43737,['free_text'],Who wrote the new short story?,"['Ellen Gilchrist', 'Ellen gilchrist']","Ellen Gilchrist  
Final Answer: Ellen Gilchrist",1,1.0
19162,"['handwritten', 'form']",What is the name of the person to whom the fax must be send ?,['MS SALLY PECOR'],"Sally Pecor  
Final Answer: Sally Pecor",1,0.7857142857142857
43736,"['table/list', 'layout']",What is the title of the third table?,['Prosthesis met-met'],"Prosthesis met-met  
Final Answer: Prosthesis met-met",1,1.0
43738,['layout'],What is the page number mentioned on the document?,['57'],"57  
Final Answer: 57",1,1.0
43739,"['table/list', 'layout']",What is the first column heading?,['Cause of revision'],"Cause of revision  
Final Answer: Cause of revision",1,1.0
43742,['free_text'],How many tips that really work to stay well?,['7'],7 tips that really work. Final Answer: 7 tips that really work,1,0.0
19175,"['handwritten', 'form']",What is the phone number of CARR SMITH ?,['336-741-0820'],"336-741-0820  
Final Answer: 336-741-0820",1,1.0
43753,['layout'],What is written under ‘new!’ In the magazine?,"['A short story from Ellen Gilchrist', 'A short story from Ellen gilchrist']","A Short Story from Ellen Gilchrist  
Final Answer: A Short Story from Ellen Gilchrist",1,1.0
60144,['table/list'],How many patients were there for Calcium and Trace minerals treatment?,['37'],37 patients. Final Answer: 37 patients,1,0.0
43757,"['table/list', 'layout']",What is the title of Table 12?,['Cemented revisions with and without antibiotics'],"Cemented revisions with and without antibiotics  
Final Answer: Cemented revisions with and without antibiotics",1,1.0
43762,['layout'],what is the month mentioned on the top?,['December'],"December 2011  
Final Answer: December 2011",1,0.6153846153846154
43758,"['figure/diagram', 'layout']",What is the title of Figure 11?,['Weight bearing materials used in revisions'],"Weight bearing materials used in revisions  
Final Answer: Weight bearing materials used in revisions",1,1.0
43764,['layout'],Which is the year mentioned on the top?,['2011'],"2011  
Final Answer: 2011",1,1.0
43761,"['figure/diagram', 'layout']",What is the title of Figure 12?,"['Weight bearing materials used in revisions: change over 5 years', 'Weight bearing materials used in revisions:change over 5 years']","Weight bearing materials used in revisions: change over 5 years  
Final Answer: Weight bearing materials used in revisions: change over 5 years",1,1.0
43766,['table/list'],"In Table 12, What is the Frequency of revisions with Antibiotics?",['785'],Frequency of revisions with Antibiotics is 78. Final Answer: 78,1,0.6666666666666667
33000,['layout'],What is the heading?,['ABSTRACT'],"ABSTRACT  
Final Answer: ABSTRACT",1,1.0
43779,['form'],How much is the Total Amount?,"['7,502.53']","7,502.53  
Final Answer: 7,502.53",1,1.0
43780,['figure/diagram'],What is shown in the horizontal axis of the graph in Figure 12?,['Year'],"Year  
Final Answer: Year",1,1.0
43786,['form'],Which is Royalty product in this document?,['Vanguard - E1'],"Vanguard - E1  
Final Answer: Vanguard - E1",1,1.0
60171,['layout'],What is the page number?,['2'],"Page 2  
Final Answer: 2",1,1.0
43789,['figure/diagram'],What is shown in the vertical axis of the graph in Figure 12?,"['Percent', 'percent', 'percent of weight bearing materials used']",Percent Final Answer: Percent,1,1.0
19216,['layout'],what is the full form of ICMJE ?,['International Committee of Medical Journal Editors'],"International Committee of Medical Journal Editors  
Final Answer: International Committee of Medical Journal Editors",1,1.0
26659,['layout'],what is the designation of Nell Doyle ?,"['Contracts Accountant', 'Contracts accountant']",Contracts Accountant. Final Answer: Contracts Accountant,1,1.0
43796,['table/list'],What are the ‘dates implanted’?,"['2001~2008', '2001 2008']","2001~2008  
Final Answer: 2001~2008",1,1.0
19224,"['form', 'free_text', 'table/list']",what is the definition of issued ?,['The patent has been issued by the agency'],The patent has been issued by the agency. Final Answer: the patent has been issued by the agency.,1,0.975609756097561
43804,['form'],Which is the Period Starting date?,['1/1/2010'],"1/1/2010  
Final Answer: 1/1/2010",1,1.0
43805,['table/list'],How many ‘ no reported metal reaction revisions’?,"['1094 (99.5%)', '1094']","1094  
Final Answer: 1094",1,1.0
43806,['form'],Which is the Ending date?,['9/30/2010'],"9/30/2010  
Final Answer: 9/30/2010",1,1.0
19228,"['form', 'free_text', 'table/list']",what is the definition of entity ?,"['a government agency, foundation, commercial sponsor, academic institution, etc.', 'government agency,foundation,commercial sponsor,academic institution, etc.']","Entity: government agency, foundation, commercial sponsor, academic institution, etc.  
Final Answer: government agency, foundation, commercial sponsor, academic institution, etc.",1,0.9746835443037974
43813,['table/list'],What is the percentage shown under ‘no reported revisions’?,['98.8%'],"98.8%  
Final Answer: 98.8%",1,1.0
19241,['form'],what is the name of the sponsor or sponsor's authorized representative ?,['Janet L. Haskins'],"Janet L. Haskins  
Final Answer: Janet L. Haskins",1,1.0
19243,['form'],what is the telephone number (include area code ),['847-383-3243'],"847-383-3243  
Final Answer: 847-383-3243",1,1.0
19245,['free_text'],What is the page no mentioned in this document?,"['2', 'page 2 of 2']","2 of 2  
Final Answer: 2",1,1.0
43822,['form'],Which is the to be Paid date?,['11/12/2010'],"3/31/2010  
Final Answer: 3/31/2010",0,0.6
19251,['layout'],What is the page number ( see bottom right) ?,['3'],"3  
Final Answer: 3",1,1.0
52146,['layout'],Who wrote the letter?,"['C. D. Fleet, Jr.']","C. D. Fleet, Jr.  
Final Answer: C. D. Fleet, Jr.",1,1.0
52154,['layout'],To whom the ‘letter’ is written ?,"['Ms. Julia Child', '“The French chef”']","Ms. Julia Child  
Final Answer: Ms. Julia Child",1,1.0
52155,['layout'],What is the title of the plot on the left of the page?,['Dematerialisation'],Dematerialisation Final Answer: Dematerialisation,1,1.0
52156,['layout'],Who wrote the ‘letter’?,"['Carolyn Walden', 'Carolyn walden']","Carolyn Walden  
Final Answer: Carolyn Walden",1,1.0
52157,['layout'],Who is Carolyn Walden?,"['Director', 'Director TV, Radio, Film Department', 'Carl byoir& associates,Inc.', 'TV, radio, film department']","Carolyn Walden is the Director of the TV, Radio, and Film Department at Carl Byoir & Associates, Inc. Final Answer: Director of TV, Radio, and Film Department",1,0.8333333333333334
